geoid,name,state,lat,lon,pop
5584275,Waukesha,WI,42.96042,-88.24931,8573
3706140,Black Mountain,NC,35.61496,-82.32786,8572
3659388,Port Jervis,NY,41.37802,-74.6908,8566
4237784,Jeannette,PA,40.32776,-79.61391,8566
2608300,Big Rapids,MI,43.69967,-85.48125,8565
4844116,Los Fresnos,TX,26.07406,-97.48802,8563
1812124,Charlestown,IN,38.42984,-85.67037,8559
1884878,Winfield,IN,41.41211,-87.26235,8557
2700730,Albertville,MN,45.23605,-93.66267,8555
2957116,Perryville,MO,37.72633,-89.87649,8554
3118580,Gering,NE,41.82697,-103.66252,8554
3625384,Farmingdale,NY,40.73281,-73.44676,8553
5349485,North Bend,WA,47.48797,-121.76879,8553
1321017,Cusseta-Chattahoochee County,GA,32.34745,-84.78802,8548
4861844,Richland Hills,TX,32.81024,-97.22652,8546
2014600,Coffeyville,KS,37.03272,-95.65158,8545
2639360,Houghton,MI,47.11175,-88.56724,8543
2012500,Chanute,KS,37.66966,-95.46416,8536
2614320,Center Line,MI,42.48056,-83.02742,8533
4244128,Lock Haven,PA,41.13712,-77.45324,8531
3517960,Corrales,NM,35.23958,-106.62706,8530
3436690,Kenilworth,NJ,40.67809,-74.28811,8527
3452950,Northfield,NJ,39.37307,-74.55413,8527
2123932,Edgewood,KY,39.00872,-84.55988,8526
2756950,St. Francis,MN,45.39403,-93.39412,8523
4170200,Stayton,OR,44.80551,-122.79981,8521
5555050,Mukwonago,WI,42.85299,-88.32063,8512
4807156,Bee Cave,TX,30.30768,-97.96259,8510
1954705,Mount Pleasant,IA,40.9622,-91.54716,8509
0104660,Bay Minette,AL,30.89444,-87.79131,8505
2767612,Waite Park,MN,45.52087,-94.24298,8504
1268275,Springfield,FL,30.17118,-85.6122,8495
1821070,Elwood,IN,40.27382,-85.83729,8495
4841800,Lavon,TX,33.02337,-96.43697,8491
1862046,Princeton,IN,38.35447,-87.57951,8481
0533190,Hope,AR,33.66816,-93.58889,8465
3644787,Malverne,NY,40.67454,-73.6721,8464
4219752,Downingtown,PA,40.00829,-75.70216,8463
0531190,Helena-West Helena,AR,34.53136,-90.6201,8462
4018850,Cushing,OK,35.97968,-96.76175,8444
4818524,Dalhart,TX,36.05742,-102.51221,8443
3958828,Orrville,OH,40.84827,-81.77689,8442
0643294,Los Altos Hills,CA,37.36681,-122.13865,8435
2911368,Carl Junction,MO,37.16416,-94.54265,8435
3451930,Newton,NJ,41.05149,-74.7536,8435
5540550,Kronenwetter,WI,44.81989,-89.58867,8435
0630392,Gonzales,CA,36.50598,-121.44292,8431
1755912,Olney,IL,38.72811,-88.08422,8431
2866440,Senatobia,MS,34.60865,-89.98099,8428
3465160,Runnemede,NJ,39.85341,-75.0755,8425
0624134,Firebaugh,CA,36.85375,-120.45375,8424
1730029,Glenwood,IL,41.54102,-87.61176,8413
3418490,Dunellen,NJ,40.59029,-74.46565,8411
3049525,Miles City,MT,46.40582,-105.83894,8407
3632710,Hastings-on-Hudson,NY,40.98804,-73.88124,8407
4209080,Brookhaven,PA,39.8711,-75.39125,8407
4243000,Lewistown,PA,40.59723,-77.57152,8394
1744524,Long Grove,IL,42.19502,-88.01103,8393
2638180,Highland Park,MI,42.40523,-83.09765,8390
4077850,Wagoner,OK,35.96569,-95.37771,8387
4219784,Doylestown,PA,40.3142,-75.1277,8382
2713168,Corcoran,MN,45.1069,-93.57798,8378
3969680,St. Marys,OH,40.54756,-84.39234,8376
5129600,Franklin,VA,36.68401,-76.9414,8373
1717523,Crete,IL,41.44052,-87.62447,8371
5085150,Winooski,VT,44.49559,-73.18486,8370
4251656,Mount Joy,PA,40.11061,-76.50572,8364
4015400,Clinton,OK,35.5071,-98.9705,8355
1747397,Maryville,IL,38.72875,-89.96628,8352
1738414,Jerseyville,IL,39.11724,-90.32672,8350
4134900,Hood River,OR,45.70911,-121.52602,8350
3573540,Socorro,NM,34.05454,-106.9062,8348
3454990,Oradell,NJ,40.95665,-74.03286,8344
4233088,Hatboro,PA,40.17744,-75.1055,8341
3924234,Eaton,OH,39.75011,-84.63447,8337
4963570,Richfield,UT,38.76129,-112.09297,8330
1248200,Newberry,FL,29.64582,-82.5946,8326
4261328,Pleasant Hills,PA,40.32983,-79.95964,8318
3713240,Clinton,NC,35.00043,-78.33154,8317
5100148,Abingdon,VA,36.70667,-81.97163,8316
2652180,Mason,MI,42.58069,-84.44228,8314
0103004,Atmore,AL,31.12407,-87.4578,8310
3469810,Spotswood,NJ,40.39361,-74.39274,8306
4748660,Milan,TN,35.91203,-88.75396,8306
5003175,Barre,VT,44.19909,-72.50798,8304
1919945,Denison,IA,42.01644,-95.35286,8302
0482740,Wickenburg,AZ,33.9948,-112.75891,8301
2951644,Nevada,MO,37.84491,-94.35032,8294
5357115,Quincy,WA,47.2349,-119.8525,8294
2476725,Taneytown,MD,39.65752,-77.16897,8293
4958070,Park City,UT,40.65733,-111.49376,8292
3758160,Roxboro,NC,36.39458,-78.97728,8289
2033875,Independence,KS,37.23295,-95.71363,8287
1249225,North Bay Village,FL,25.84913,-80.15103,8286
5567200,Rhinelander,WI,45.63613,-89.42552,8286
3701400,Angier,NC,35.51456,-78.74014,8284
4165500,Scappoose,OR,45.75808,-122.8731,8282
4275816,Swissvale,PA,40.42027,-79.88603,8280
4962030,Price,UT,39.604,-110.80035,8278
2454275,Mount Rainier,MD,38.94236,-76.96458,8269
2767288,Virginia,MN,47.52795,-92.5176,8267
4819528,Decatur,TX,33.2259,-97.58704,8266
3723760,Fletcher,NC,35.43286,-82.50743,8251
1304252,Austell,GA,33.81977,-84.64377,8244
4761040,Pulaski,TN,35.19299,-87.03473,8241
1807174,Brazil,IN,39.52245,-87.12448,8239
2745808,New Prague,MN,44.54574,-93.57556,8235
3619213,Croton-on-Hudson,NY,41.20965,-73.90115,8232
2281165,Westwego,LA,29.90536,-90.14355,8231
2653020,Menominee,MI,45.12209,-87.62357,8231
4211000,Camp Hill,PA,40.24219,-76.9274,8231
5562250,Pewaukee,WI,43.08687,-88.25639,8230
2748580,Orono,MN,44.96098,-93.58773,8228
3284800,Winnemucca,NV,40.96444,-117.72459,8225
2629200,Flushing,MI,43.06279,-83.84263,8224
4856912,Perryton,TX,36.39287,-100.79766,8219
4818092,Cuero,TX,29.10273,-97.28709,8215
4875236,Venus,TX,32.43237,-97.10182,8209
3426610,Glen Ridge,NJ,40.8048,-74.20457,8204
2739428,Mahtomedi,MN,45.05829,-92.97019,8199
5363385,Sequim,WA,48.07369,-123.08781,8199
3409040,Butler,NJ,40.99777,-74.347,8196
5574625,Somers,WI,42.64324,-87.89217,8194
3659355,Port Jefferson,NY,40.94218,-73.0528,8189
1754534,Oak Brook,IL,41.8364,-87.95317,8188
0546580,Monticello,AR,33.62478,-91.79372,8185
0878610,Trinidad,CO,37.17316,-104.49033,8183
3154045,York,NE,40.87038,-97.59274,8179
1241950,Macclenny,FL,30.28104,-82.12525,8178
2772022,Wyoming,MN,45.33991,-92.96839,8173
4285592,Wilson,PA,40.6844,-75.24172,8169
5537675,Jackson,WI,43.31988,-88.16412,8169
3905228,Bellevue,OH,41.27412,-82.83986,8166
3659564,Potsdam,NY,44.67083,-74.98346,8162
5188000,Wytheville,VA,36.95338,-81.08844,8160
3775280,Woodfin,NC,35.64608,-82.5944,8158
4971180,South Weber,UT,41.1342,-111.93876,8155
4826808,Fort Stockton,TX,30.89257,-102.88421,8147
3709360,Butner,NC,36.13433,-78.74068,8134
0616322,Corning,CA,39.9282,-122.18201,8131
4924850,Farr West,UT,41.30154,-112.03179,8121
1259325,Quincy,FL,30.56598,-84.58585,8119
3882660,Wahpeton,ND,46.27208,-96.6122,8115
2908236,Brentwood,MO,38.61942,-90.34753,8111
4841164,Lamesa,TX,32.73334,-101.95377,8108
4839448,Kirby,TX,29.46174,-98.38533,8104
1029090,Georgetown,DE,38.68945,-75.38723,8098
5502250,Antigo,WI,45.14127,-89.15523,8096
4211680,Castle Shannon,PA,40.36642,-80.01946,8094
3761860,Siler City,NC,35.72611,-79.45567,8087
1757628,Paris,IL,39.61508,-87.68909,8078
3635672,Hornell,NY,42.33304,-77.66321,8078
2945830,Maplewood,MO,38.61214,-90.32395,8077
3100905,Alliance,NE,42.10257,-102.87619,8071
1737894,Island Lake,IL,42.27877,-88.20049,8066
5181280,Vinton,VA,37.27424,-79.88819,8059
2904906,Berkeley,MO,38.74629,-90.3362,8058
0549580,Newport,AR,35.62377,-91.23168,8049
1962355,Perry,IA,41.83791,-94.09325,8046
0886090,Woodland Park,CO,38.99821,-105.05902,8043
1378044,Tyrone,GA,33.47606,-84.59452,8038
4741980,Lexington,TN,35.64213,-88.37531,8037
1735086,Hillside,IL,41.86752,-87.90184,8031
3638781,Johnstown,NY,43.00733,-74.37507,8027
3405590,Bernardsville,NJ,40.73038,-74.5926,8020
1321184,Dacula,GA,33.98197,-83.90108,8018
1743666,Lincolnshire,IL,42.19652,-87.91774,8008
0662644,Rolling Hills Estates,CA,33.77844,-118.32743,8007
1769979,Silvis,IL,41.49766,-90.41014,8003
3105350,Blair,NE,41.54156,-96.13529,7999
2004400,Basehor,KS,39.13533,-94.92905,7996
4205312,Bellevue,PA,40.49395,-80.05534,7996
4835612,Hutchins,TX,32.64339,-96.70983,7996
4573105,Union,SC,34.72347,-81.62485,7988
2639800,Hudsonville,MI,42.86337,-85.86221,7985
0657414,Pismo Beach,CA,35.15317,-120.67387,7984
1770590,South Beloit,IL,42.48484,-89.02743,7983
2638460,Hillsdale,MI,41.92746,-84.63748,7983
4879972,Wolfforth,TX,33.50902,-102.00508,7982
1243175,Marianna,FL,30.76144,-85.25626,7975
1201750,Arcadia,FL,27.22121,-81.85843,7974
2157090,Oak Grove,KY,36.67377,-87.42251,7973
3707720,Brevard,NC,35.24779,-82.72855,7973
3422860,Fanwood,NJ,40.6417,-74.38569,7968
2679760,Three Rivers,MI,41.94539,-85.62955,7958
5663900,Rawlins,WY,41.78513,-107.22465,7952
0569740,Tontitown,AR,36.16739,-94.24213,7941
1757654,Park City,IL,42.35367,-87.89238,7940
5503225,Ashland,WI,46.58176,-90.8719,7940
1733136,Harrisburg,IL,37.73772,-88.54582,7937
4841188,Lampasas,TX,31.06404,-98.18278,7936
2946388,Marshfield,MO,37.3422,-92.91104,7935
2610620,Brighton,MI,42.5297,-83.78454,7933
2670960,St. Joseph,MI,42.09969,-86.48877,7930
2633280,Grand Blanc,MI,42.93254,-83.62049,7924
4219576,Dormont,PA,40.39405,-80.03771,7922
4840516,Lake Dallas,TX,33.12778,-97.02279,7915
5046000,Montpelier,VT,44.26645,-72.57152,7915
5103368,Ashland,VA,37.76042,-77.47241,7910
1780125,West Dundee,IL,42.11058,-88.34368,7906
4241680,Latrobe,PA,40.31243,-79.3826,7906
0577090,Wynne,AR,35.23522,-90.78851,7905
0634904,Hughson,CA,37.60213,-120.866,7903
3748480,Oak Ridge,NC,36.17407,-79.99223,7900
4175650,Umatilla,OR,45.91761,-119.33198,7899
2117362,Corbin,KY,36.93158,-84.10079,7891
2919396,Dexter,MO,36.79282,-89.96297,7890
1233950,Inverness,FL,28.84221,-82.34229,7887
2178384,Union,KY,38.94691,-84.67369,7874
1708446,Broadview,IL,41.85837,-87.85619,7867
1047940,Millsboro,DE,38.58872,-75.30956,7864
2907318,Boonville,MO,38.96144,-92.7462,7863
1765156,Rockton,IL,42.44706,-89.06309,7861
3939886,Kenton,OH,40.64454,-83.60995,7857
4211336,Carnegie,PA,40.40799,-80.08604,7855
4515295,Clinton,SC,34.47389,-81.8609,7852
4736460,Humboldt,TN,35.8274,-88.90448,7852
2955910,Pacific,MO,38.4814,-90.75069,7842
2633420,Grand Ledge,MI,42.75293,-84.7449,7838
1766066,Round Lake Park,IL,42.34067,-88.08118,7836
2007975,Bonner Springs,KS,39.07537,-94.87174,7832
1321240,Dahlonega,GA,34.52991,-83.97958,7830
1268135,Southwest Ranches,FL,26.04969,-80.37383,7827
0686034,Winters,CA,38.53327,-121.97547,7825
3630213,Great Neck Plaza,NY,40.78691,-73.72616,7824
5105544,Bedford,VA,37.33627,-79.51772,7823
5554725,Mount Horeb,WI,43.006,-89.73154,7803
5145512,Lexington,VA,37.78233,-79.44432,7802
4719700,Dayton,TN,35.49541,-85.00865,7796
3406340,Bloomingdale,NJ,41.03547,-74.33561,7795
5173712,South Boston,VA,36.71182,-78.91335,7795
4837612,Jersey Village,TX,29.89293,-95.57722,7791
0143120,Lincoln,AL,33.58017,-86.12788,7790
0160648,Pinson,AL,33.70926,-86.66361,7781
4052150,Noble,OK,35.13492,-97.37109,7779
0686300,Woodlake,CA,36.41283,-119.10072,7774
3926166,Fairlawn,OH,41.13101,-81.62231,7773
5532075,Hales Corners,WI,42.94123,-88.0495,7766
5537900,Jefferson,WI,43.00395,-88.80847,7766
3735760,King,NC,36.27468,-80.35686,7764
4145250,Madras,OR,44.6639,-121.16044,7764
1983145,Webster City,IA,42.46242,-93.8182,7763
2179698,Villa Hills,KY,39.06549,-84.59803,7763
0150312,Montevallo,AL,33.12605,-86.8477,7761
3144420,Seward,NE,40.90921,-97.0961,7752
4834220,Hitchcock,TX,29.28262,-95.00763,7752
3911066,Campbell,OH,41.07801,-80.58997,7751
4231656,Grove City,PA,41.15712,-80.0886,7749
4261048,Pittston,PA,41.32792,-75.78568,7743
3735720,Kill Devil Hills,NC,36.01711,-75.67136,7742
1205300,Belle Isle,FL,28.46494,-81.35125,7741
2261615,Ponchatoula,LA,30.4406,-90.44279,7735
4257720,Palmyra,PA,40.31003,-76.59478,7735
5460028,Oak Hill,WV,37.97198,-81.15789,7732
5350570,Ocean Shores,WA,46.96536,-124.14721,7731
2851000,New Albany,MS,34.49229,-89.02172,7729
2670940,St. Johns,MI,43.00051,-84.55552,7723
3628618,Geneseo,NY,42.79902,-77.80955,7722
5311475,Chehalis,WA,46.66418,-122.96542,7717
5568175,Ripon,WI,43.84356,-88.83794,7716
0556540,Pocahontas,AR,36.26337,-90.97122,7703
5456020,Moundsville,WV,39.92213,-80.74211,7703
1746786,Marengo,IL,42.24655,-88.5975,7699
4663100,Tea,SD,43.45563,-96.824,7699
3407810,Brigantine,NJ,39.41386,-74.3779,7697
3617332,Colonie,NY,42.72087,-73.83174,7691
0686944,Yreka,CA,41.72403,-122.63157,7686
0181720,Wetumpka,AL,32.54038,-86.207,7667
1761899,Princeton,IL,41.38056,-89.4641,7667
1276417,Westlake,FL,26.75468,-80.30148,7664
3604198,Baldwinsville,NY,43.15971,-76.33846,7662
1310132,Bremen,GA,33.71077,-85.1519,7647
0843110,Lamar,CO,38.07597,-102.61472,7641
3565210,Ruidoso,NM,33.34955,-105.66881,7640
0567490,Stuttgart,AR,34.49523,-91.54864,7638
3911360,Canfield,OH,41.02958,-80.76998,7628
4253464,New Cumberland,PA,40.22877,-76.87829,7625
3405440,Berlin,NJ,39.79206,-74.93699,7614
0165208,Robertsdale,AL,30.55714,-87.70472,7613
2862400,Richland,MS,32.23041,-90.15962,7607
1914025,Clear Lake,IA,43.13509,-93.37365,7602
4505680,Bennettsville,SC,34.62822,-79.68596,7595
0684438,Westlake Village,CA,34.13667,-118.81737,7593
2154084,Mount Sterling,KY,38.06547,-83.94882,7588
3428800,Haddon Heights,NJ,39.87913,-75.06592,7588
3455800,Palmyra,NJ,40.00261,-75.03527,7587
2209340,Breaux Bridge,LA,30.2831,-91.90592,7582
3111370,Crete,NE,40.62477,-96.95369,7580
3657001,Pelham,NY,40.91108,-73.8077,7579
5127440,Farmville,VA,37.29612,-78.40045,7578
2649640,Ludington,MI,43.9572,-86.44294,7577
2147476,London,KY,37.10995,-84.08168,7573
2902548,Aurora,MO,36.96744,-93.7186,7573
3936582,Hubbard,OH,41.15812,-80.56465,7565
4766720,Savannah,TN,35.22093,-88.23506,7565
0653476,Ojai,CA,34.4492,-119.24666,7563
2024000,Fort Scott,KS,37.828,-94.70414,7563
2076475,Wellington,KS,37.27811,-97.40667,7561
3637275,Ilion,NY,43.01126,-75.03965,7559
4515355,Clover,SC,35.11162,-81.22025,7558
2760016,Shorewood,MN,44.90244,-93.59533,7557
4801600,Alamo Heights,TX,29.4828,-98.46819,7557
1374964,Swainsboro,GA,32.58559,-82.33478,7556
3506480,Belen,NM,34.76657,-106.80851,7556
4866464,Sealy,TX,29.7641,-96.16217,7553
4763340,Ripley,TN,35.74608,-89.53411,7546
2200415,Addis,LA,30.36953,-91.26365,7538
4208040,Bradford,PA,41.96096,-78.64088,7538
3741420,Marion,NC,35.67757,-82.00129,7534
3905102,Bellbrook,OH,39.6384,-84.08541,7532
5539650,Kimberly,WI,44.26676,-88.338,7529
3133705,Nebraska City,NE,40.67591,-95.86163,7526
2640960,Iron Mountain,MI,45.82689,-88.05943,7524
5556925,New London,WI,44.39591,-88.73861,7524
3937240,Independence,OH,41.38001,-81.63329,7518
1875248,Tell City,IN,37.95302,-86.75926,7515
2637120,Hastings,MI,42.65013,-85.28837,7513
2715454,Delano,MN,45.0384,-93.79298,7513
2355225,Old Town,ME,44.95417,-68.73969,7511
4202832,Archbald,PA,41.50644,-75.55046,7508
4837420,Jasper,TX,30.92268,-93.99325,7505
4862384,River Oaks,TX,32.7766,-97.3984,7505
5582575,Vernon,WI,42.87903,-88.26662,7505
3682117,Williston Park,NY,40.75876,-73.64659,7503
4012900,Catoosa,OK,36.18026,-95.77031,7497
1213000,Clewiston,FL,26.75281,-80.93919,7496
2600980,Albion,MI,42.24786,-84.75919,7494
2731328,Isanti,MN,45.49155,-93.24282,7493
3608466,Brockport,NY,43.2133,-77.94082,7489
0623168,Fairfax,CA,37.98853,-122.59521,7476
0625436,Fowler,CA,36.62412,-119.6747,7470
2671000,St. Louis,MI,43.40853,-84.61123,7465
1241150,Longboat Key,FL,27.40046,-82.64418,7463
3981928,Wauseon,OH,41.55344,-84.14014,7455
1919405,Decorah,IA,43.30162,-91.78475,7454
0622790,Escalon,CA,37.79134,-120.99964,7453
5644760,Lander,WY,42.83128,-108.75989,7451
2704834,Belle Plaine,MN,44.61978,-93.76459,7444
3480390,Wharton,NJ,40.89706,-74.57451,7444
1942015,Knoxville,IA,41.31848,-93.10262,7440
3608103,Briarcliff Manor,NY,41.14033,-73.8475,7440
2167512,Russellville,KY,36.83952,-86.89558,7431
1737608,Inverness,IL,42.11514,-88.10089,7428
3743260,Mills River,NC,35.38135,-82.5889,7426
0570010,Trumann,AR,35.67694,-90.52603,7425
1917265,Creston,IA,41.06031,-94.36473,7421
2073250,Valley Center,KS,37.83362,-97.36495,7416
4223304,Ellwood City,PA,40.86198,-80.28291,7416
1868526,Scottsburg,IN,38.68447,-85.78222,7413
2683060,Walled Lake,MI,42.5372,-83.47371,7413
3421450,Emerson,NJ,40.97499,-74.02325,7413
0616560,Cotati,CA,38.32849,-122.71005,7403
3724080,Forest City,NC,35.33471,-81.87075,7397
4851708,Nolanville,TX,31.07254,-97.60513,7395
4964670,Roosevelt,UT,40.28773,-109.98798,7390
0670770,Sebastopol,CA,38.4,-122.82759,7388
4866764,Seminole,TX,32.7222,-102.64981,7386
3477270,Washington,NJ,40.75852,-74.98319,7375
3654100,Nyack,NY,41.09295,-73.91524,7369
2160852,Pikeville,KY,37.47689,-82.5288,7366
3507880,Bloomfield,NM,36.74331,-107.97394,7363
1778227,Volo,IL,42.33032,-88.15874,7361
4532560,Hartsville,SC,34.366,-80.08326,7360
3635980,Hudson Falls,NY,43.30474,-73.58159,7359
1777317,Vandalia,IL,38.97456,-89.1107,7358
2803620,Batesville,MS,34.32098,-89.92488,7356
0631260,Gridley,CA,39.36223,-121.69708,7355
1803664,Batesville,IN,39.2977,-85.21345,7353
2910828,Cameron,MO,39.7445,-94.23232,7352
4284704,White Oak,PA,40.33879,-79.79607,7352
3658728,Pleasantville,NY,41.13401,-73.78415,7351
0822200,Eagle,CO,39.64322,-106.82134,7349
5541525,Lake Hallie,WI,44.89169,-91.42033,7349
1935940,Hiawatha,IA,42.05605,-91.68994,7347
4848936,Monahans,TX,31.65572,-103.08369,7334
2310565,Caribou,ME,46.83655,-67.93606,7328
4031600,Grove,OK,36.58503,-94.78725,7327
4954220,Nephi,UT,39.7047,-111.83335,7326
3613233,Cedarhurst,NY,40.6252,-73.72783,7324
3665893,Scotia,NY,42.83201,-73.9604,7321
3653396,Northport,NY,40.90405,-73.34497,7317
3758630,St. James,NC,33.94436,-78.10031,7315
3819420,Devils Lake,ND,48.11258,-98.87476,7314
0531090,Heber Springs,AR,35.49955,-92.02934,7313
4802260,Alvarado,TX,32.40611,-97.21601,7312
4264832,Ridley Park,PA,39.87799,-75.32547,7310
4714980,Church Hill,TN,36.51963,-82.7141,7310
1256150,Perry,FL,30.10905,-83.58227,7306
3957862,Obetz,OH,39.86444,-82.94462,7306
4220136,DuBois,PA,41.12227,-78.75615,7302
1767548,Sandwich,IL,41.65007,-88.61902,7299
2466635,Riverdale Park,MD,38.96671,-76.92715,7296
3622260,East Hills,NY,40.79584,-73.62918,7295
5176000,Strasburg,VA,39.00339,-78.34954,7290
1982335,Washington,IA,41.29791,-91.69367,7281
5519400,Delafield,WI,43.06742,-88.38883,7275
5567320,Rib Mountain,WI,44.91757,-89.69228,7275
4271856,Souderton,PA,40.311,-75.32235,7274
2713870,Crookston,MN,47.77474,-96.60643,7269
4229720,Glenolden,PA,39.89963,-75.29195,7266
4066350,Seminole,OK,35.23477,-96.64933,7264
4840168,Lacy-Lakeview,TX,31.63121,-97.10508,7262
3769260,Unionville,NC,35.07849,-80.51713,7258
4138000,Junction City,OR,44.21191,-123.20015,7256
3634121,Herkimer,NY,43.02808,-74.99331,7254
3042700,Laurel,MT,45.67401,-108.77679,7251
2127802,Flatwoods,KY,38.52315,-82.7193,7250
1276525,West Miami,FL,25.75781,-80.29688,7247
4830116,Gonzales,TX,29.51255,-97.4472,7238
1224825,Freeport,FL,30.50081,-86.13436,7234
0451810,Page,AZ,36.94181,-111.51328,7230
3448510,Mountainside,NJ,40.68072,-74.36029,7228
3648175,Monticello,NY,41.65253,-74.68776,7228
3760320,Selma,NC,35.53973,-78.29174,7228
4842820,Lindale,TX,32.49413,-95.40734,7227
4879408,Willis,TX,30.43417,-95.48421,7222
4874924,Van Alstyne,TX,33.42174,-96.58324,7220
3129925,McCook,NE,40.20455,-100.62157,7212
1816336,Cumberland,IN,39.78677,-85.9446,7211
2741480,Medina,MN,45.03452,-93.5756,7209
2732498,Kasson,MN,44.03246,-92.74835,7207
1240875,Live Oak,FL,30.29565,-82.98512,7200
4811224,Bulverde,TX,29.77448,-98.43496,7198
4740180,La Follette,TN,36.37172,-84.12565,7194
3465130,Rumson,NJ,40.36207,-74.00451,7191
3768400,Trinity,NC,35.87679,-80.01045,7190
0546970,Morrilton,AR,35.15546,-92.73893,7185
3471220,Stratford,NJ,39.82899,-75.01554,7185
3436810,Keyport,NJ,40.43263,-74.20034,7182
0428030,Globe,AZ,33.39364,-110.74111,7176
3446620,Milltown,NJ,40.45022,-74.43479,7170
1754144,North Riverside,IL,41.84614,-87.82628,7161
3944632,Logan,OH,39.53837,-82.40641,7142
4725920,Fayetteville,TN,35.15018,-86.5623,7142
3403250,Barrington,NJ,39.86894,-75.05136,7140
5312630,Clarkston,WA,46.4154,-117.05013,7138
1780333,West Frankfort,IL,37.8995,-88.93081,7131
1731589,Greenville,IL,38.8866,-89.38943,7126
0645358,Mammoth Lakes,CA,37.62443,-118.98843,7124
0625058,Fort Bragg,CA,39.4398,-123.80176,7117
2175738,Taylor Mill,KY,39.00883,-84.49948,7116
5422564,Dunbar,WV,38.36953,-81.73611,7111
4165950,Seaside,OR,45.98902,-123.92096,7110
3949098,Mentor-on-the-Lake,OH,41.71513,-81.36347,7106
3446110,Midland Park,NJ,40.99581,-74.14126,7104
5352495,Pacific,WA,47.26197,-122.25243,7085
2761996,Spring Lake Park,MN,45.11593,-93.24516,7083
1955695,Nevada,IA,42.01749,-93.46967,7082
1912765,Charles City,IA,43.06476,-92.67446,7081
1628990,Fruitland,ID,44.01912,-116.92103,7078
3978470,Union,OH,39.9066,-84.29333,7076
0670364,Sausalito,CA,37.85837,-122.49184,7075
3921602,Delphos,OH,40.84658,-84.33647,7074
3440530,Linwood,NJ,39.34372,-74.57105,7072
3918812,Cortland,OH,41.3321,-80.71949,7069
0485400,Youngtown,AZ,33.58497,-112.30492,7062
2363590,Rockland,ME,44.12388,-69.13045,7060
2044200,Maize,KS,37.77486,-97.45913,7059
1764707,Robinson,IL,39.00857,-87.73344,7053
1216800,DeFuniak Springs,FL,30.71252,-86.11969,7048
1751453,Murphysboro,IL,37.76718,-89.33241,7044
1776935,University Park,IL,41.44689,-87.71297,7043
2878200,Waveland,MS,30.29541,-89.3937,7043
0157000,Oneonta,AL,33.94704,-86.48979,7039
4730960,Greenbrier,TN,36.42156,-86.79015,7039
4840204,La Feria,TX,26.15375,-97.825,7036
1248100,Neptune Beach,FL,30.31257,-81.39312,7032
5061675,St. Albans,VT,44.81154,-73.08446,7031
1344312,LaFayette,GA,34.70885,-85.28149,7028
0573130,Ward,AR,35.01378,-91.95773,7022
0603092,Atherton,CA,37.45707,-122.20106,7022
4845324,Mabank,TX,32.37186,-96.1095,7021
1767236,Salem,IL,38.62754,-88.95945,7016
2049100,Mulvane,KS,37.47645,-97.23537,7016
4662100,Sturgis,SD,44.412,-103.50061,7014
1234132,"Islamorada, Village of Islands",FL,24.98435,-80.5433,7013
4148600,Milton-Freewater,OR,45.93399,-118.39097,7011
5368260,Sultan,WA,47.87113,-121.80411,7002
4831592,Gun Barrel City,TX,32.32825,-96.13176,6999
3645106,Manorhaven,NY,40.83885,-73.71082,6997
2303950,Belfast,ME,44.42587,-69.02642,6993
2757130,St. Joseph,MN,45.56507,-94.30207,6992
0677574,Taft,CA,35.1267,-119.42419,6988
5323970,Fircrest,WA,47.23072,-122.5157,6988
0842110,La Junta,CO,37.97941,-103.54734,6986
3741720,Marvin,NC,34.99962,-80.81667,6985
3675583,Tuckahoe,NY,40.95315,-73.82294,6984
0131912,Greenville,AL,31.84307,-86.63695,6983
2263645,Rayne,LA,30.24051,-92.26734,6983
4036750,Idabel,OK,33.90741,-94.82217,6983
2430900,Frostburg,MD,39.65052,-78.92679,6972
1924600,Eldridge,IA,41.63903,-90.58092,6967
3612331,Canton,NY,44.59999,-75.16658,6957
1228000,Gulf Breeze,FL,30.36826,-87.17345,6955
4753000,Newport,TN,35.96162,-83.19762,6954
4933540,Harrisville,UT,41.28532,-111.98597,6947
2221240,Donaldsonville,LA,30.09507,-90.99254,6945
0132848,Hamilton,AL,34.13871,-87.97083,6944
4276032,Tamaqua,PA,40.80405,-75.92662,6944
4743780,Loudon,TN,35.73724,-84.3621,6942
0643140,Loomis,CA,38.80937,-121.19547,6939
4543315,Lyman,SC,34.97387,-82.13021,6939
2856960,Philadelphia,MS,32.77511,-89.12204,6938
4061150,Purcell,OK,35.02366,-97.37368,6938
2179734,Vine Grove,KY,37.81186,-85.98442,6933
4838548,Keene,TX,32.39613,-97.32349,6930
3400700,Allendale,NJ,41.03267,-74.13383,6928
2971440,Sullivan,MO,38.21289,-91.16362,6925
3973446,South Lebanon,OH,39.36335,-84.2201,6923
1748333,Mendota,IL,41.55665,-89.10051,6922
2762806,Stewartville,MN,43.86066,-92.48979,6919
3952752,Mount Healthy,OH,39.23377,-84.54674,6916
4847916,Mexia,TX,31.68069,-96.4832,6916
3940642,Kirtland,OH,41.59642,-81.33938,6914
3677849,Walden,NY,41.55995,-74.18824,6909
1772676,Stickney,IL,41.81703,-87.7737,6902
1852020,Nappanee,IN,41.44607,-85.99677,6902
4833476,Hickory Creek,TX,33.11085,-97.03473,6901
4202264,Ambler,PA,40.15639,-75.22153,6900
4751540,Munford,TN,35.44287,-89.81592,6896
