true_rho,realised_rho,theta,movers,deployed_rho,k,median_km,p90_km,within_150km,state_acc,region_acc,logscore,calib_err,cover50,cover80,cover95
0.1,0.09989052603433014,0.287109375,165,0.09,5,898.1065430182042,3368.9274593942964,0.155,0.17916666666666667,0.3275,-8.962689369120907,0.06333333333333335,0.6058333333333333,0.8666666666666667,0.9675
0.1,0.09989052603433014,0.287109375,165,0.09,8,685.200651022441,3018.1638442823737,0.19416666666666665,0.25416666666666665,0.39166666666666666,-8.792840301504993,0.08388888888888886,0.6516666666666666,0.8758333333333334,0.9741666666666666
0.1,0.09989052603433014,0.287109375,165,0.09,12,559.972855601757,2772.8873044688225,0.21583333333333332,0.2916666666666667,0.4425,-8.647436987494514,0.09250000000000003,0.665,0.8858333333333334,0.9766666666666667
0.1,0.09989052603433014,0.287109375,165,0.09,16,516.4196009487149,2644.093100767555,0.22916666666666666,0.30416666666666664,0.46166666666666667,-8.553826015079949,0.09583333333333333,0.6783333333333333,0.8875,0.9716666666666667
0.1,0.09989052603433014,0.287109375,165,0.09,20,501.3926492901789,2627.4043057280883,0.23666666666666666,0.31333333333333335,0.4625,-8.500432191852157,0.10500000000000002,0.6925,0.9,0.9725
0.1,0.09989052603433014,0.287109375,165,0.13,5,933.134756559987,3454.922605509151,0.1475,0.16583333333333333,0.3125,-9.010771134122196,0.06305555555555557,0.6066666666666667,0.8658333333333333,0.9666666666666667
0.1,0.09989052603433014,0.287109375,165,0.13,8,774.108882056646,3094.1197870939177,0.175,0.22583333333333333,0.36083333333333334,-8.881317207520636,0.08444444444444443,0.6525,0.8766666666666667,0.9741666666666666
0.1,0.09989052603433014,0.287109375,165,0.13,12,650.049610142247,2794.3686088197514,0.19583333333333333,0.26,0.4091666666666667,-8.778040670220365,0.09194444444444445,0.6675,0.8816666666666667,0.9766666666666667
0.1,0.09989052603433014,0.287109375,165,0.13,16,637.8078628330938,2878.913231937536,0.1875,0.25666666666666665,0.39666666666666667,-8.715730832317908,0.09583333333333333,0.6725,0.8891666666666667,0.9758333333333333
0.1,0.09989052603433014,0.287109375,165,0.13,20,616.136458782818,2862.1163956088008,0.19583333333333333,0.2658333333333333,0.4058333333333333,-8.683771196788307,0.09888888888888887,0.6741666666666667,0.8933333333333333,0.9791666666666666
0.1,0.09989052603433014,0.287109375,165,0.177,5,988.1654103148533,3516.7356265824947,0.13833333333333334,0.14666666666666667,0.28583333333333333,-9.0613291625752,0.06277777777777778,0.605,0.8666666666666667,0.9666666666666667
0.1,0.09989052603433014,0.287109375,165,0.177,8,883.6973123617836,3185.4767600020937,0.1575,0.20333333333333334,0.325,-8.96798424491951,0.07861111111111112,0.64,0.8741666666666666,0.9716666666666667
0.1,0.09989052603433014,0.287109375,165,0.177,12,816.6832841447507,2973.9958508993304,0.17083333333333334,0.21583333333333332,0.34833333333333333,-8.898788697457746,0.08555555555555557,0.6575,0.8766666666666667,0.9725
0.1,0.09989052603433014,0.287109375,165,0.177,16,824.0918511814245,3137.5932510065004,0.1625,0.20833333333333334,0.33666666666666667,-8.859427459940191,0.08861111111111108,0.6575,0.8825,0.9758333333333333
0.1,0.09989052603433014,0.287109375,165,0.177,20,869.2602492386616,3427.4860758617206,0.1525,0.19416666666666665,0.3225,-8.840780504292876,0.09138888888888892,0.6591666666666667,0.8866666666666667,0.9783333333333334
0.18,0.1775289210399553,0.380859375,165,0.0,5,754.160612888495,3205.9355776202306,0.18416666666666667,0.22416666666666665,0.37,-8.842774990816592,0.0494444444444444,0.585,0.8491666666666666,0.9641666666666666
0.18,0.1775289210399553,0.380859375,165,0.0,8,562.4548996774665,2524.221810223699,0.23916666666666667,0.31833333333333336,0.4483333333333333,-8.559475832530977,0.05083333333333332,0.5983333333333334,0.8441666666666666,0.96
0.18,0.1775289210399553,0.380859375,165,0.0,12,407.3647479770666,2375.948335402479,0.29,0.38333333333333336,0.5475,-8.28098097502306,0.045833333333333316,0.5908333333333333,0.8375,0.9408333333333333
0.18,0.1775289210399553,0.380859375,165,0.0,16,325.4572259996926,2147.4917750228656,0.3325,0.4191666666666667,0.59,-8.102286849308575,0.04999999999999997,0.59,0.8325,0.9225
0.18,0.1775289210399553,0.380859375,165,0.0,20,269.9764766727478,2094.298236147574,0.37833333333333335,0.4608333333333333,0.6291666666666667,-7.954954086152259,0.043333333333333335,0.5833333333333334,0.8141666666666667,0.9175
0.18,0.1775289210399553,0.380859375,165,0.05,5,846.0155296694714,3309.798221676093,0.16666666666666666,0.20333333333333334,0.3491666666666667,-8.910002780731917,0.06250000000000004,0.6066666666666667,0.8625,0.9683333333333334
0.18,0.1775289210399553,0.380859375,165,0.05,8,634.3826295590467,2731.131878026526,0.21416666666666667,0.28583333333333333,0.4125,-8.692898788607547,0.07111111111111108,0.6275,0.8683333333333333,0.9675
0.18,0.1775289210399553,0.380859375,165,0.05,12,493.25383055297067,2406.5358278907925,0.25333333333333335,0.3416666666666667,0.4891666666666667,-8.48539213495647,0.08166666666666662,0.6516666666666666,0.8783333333333333,0.965
0.18,0.1775289210399553,0.380859375,165,0.05,16,416.2931789107944,2269.28305918896,0.28,0.3566666666666667,0.5216666666666666,-8.347643912685964,0.08611111111111114,0.6658333333333334,0.8808333333333334,0.9616666666666667
0.18,0.1775289210399553,0.380859375,165,0.05,20,405.2752862889066,2287.0682836897313,0.28833333333333333,0.3641666666666667,0.5216666666666666,-8.254927665669507,0.09361111111111109,0.6808333333333333,0.8891666666666667,0.9608333333333333
0.18,0.1775289210399553,0.380859375,165,0.09,5,863.5877609970001,3314.0836677426696,0.16083333333333333,0.1925,0.33666666666666667,-8.961426156566818,0.06305555555555557,0.6066666666666667,0.8641666666666666,0.9683333333333334
